Date/time,PM10 [ug/m3],PM2.5 [ug/m3],TEMP [C]
2021-04-29 22:10:00+02:00,7.433333333333334,5.85,11.366667
2021-04-29 22:15:00+02:00,7.5,5.875,11.349999
2021-04-29 22:20:00+02:00,7.566666666666666,5.8999999999999995,11.333333
2021-04-29 22:25:00+02:00,7.633333333333333,5.925,11.316667
2021-04-29 22:30:00+02:00,7.699999999999999,5.949999999999999,11.299999
2021-04-29 22:35:00+02:00,7.766666666666667,5.975,11.283333
2021-04-29 22:40:00+02:00,7.833333333333333,6.0,11.266666
2021-04-29 22:45:00+02:00,7.8999999999999995,6.0249999999999995,11.25
2021-04-29 22:50:00+02:00,7.966666666666667,6.05,11.233334
2021-04-29 22:55:00+02:00,8.033333333333333,6.074999999999999,11.216666
2021-04-29 23:00:00+02:00,8.1,6.1,11.2
2021-04-29 23:05:00+02:00,8.166666666666666,6.141666666666667,11.208333
2021-04-29 23:10:00+02:00,8.233333333333333,6.183333333333333,11.216666
2021-04-29 23:15:00+02:00,8.3,6.225,11.225
2021-04-29 23:20:00+02:00,8.366666666666667,6.266666666666667,11.233334
2021-04-29 23:25:00+02:00,8.433333333333334,6.308333333333333,11.241667
2021-04-29 23:30:00+02:00,8.5,6.35,11.25
2021-04-29 23:35:00+02:00,8.566666666666666,6.391666666666667,11.258333
2021-04-29 23:40:00+02:00,8.633333333333333,6.433333333333333,11.266666
2021-04-29 23:45:00+02:00,8.7,6.475,11.275
2021-04-29 23:50:00+02:00,8.766666666666667,6.516666666666667,11.283334
2021-04-29 23:55:00+02:00,8.833333333333334,6.558333333333333,11.291667
2021-04-30 00:00:00+02:00,8.9,6.6,11.3
2021-04-30 00:05:00+02:00,8.75,6.533333333333333,11.291667
2021-04-30 00:10:00+02:00,8.6,6.466666666666667,11.283334
2021-04-30 00:15:00+02:00,8.45,6.3999999999999995,11.275
2021-04-30 00:20:00+02:00,8.3,6.333333333333333,11.266666
2021-04-30 00:25:00+02:00,8.15,6.266666666666667,11.258333
2021-04-30 00:30:00+02:00,8.0,6.199999999999999,11.25
2021-04-30 00:35:00+02:00,7.85,6.133333333333333,11.241667
2021-04-30 00:40:00+02:00,7.7,6.066666666666666,11.233334
2021-04-30 00:45:00+02:00,7.55,6.0,11.225
2021-04-30 00:50:00+02:00,7.4,5.933333333333334,11.216666
2021-04-30 00:55:00+02:00,7.25,5.866666666666666,11.208333
2021-04-30 01:00:00+02:00,7.1,5.8,11.2
2021-04-30 01:05:00+02:00,7.008333333333333,5.716666666666667,11.2
2021-04-30 01:10:00+02:00,6.916666666666666,5.633333333333333,11.2
2021-04-30 01:15:00+02:00,6.824999999999999,5.55,11.2
2021-04-30 01:20:00+02:00,6.733333333333333,5.466666666666667,11.2
2021-04-30 01:25:00+02:00,6.641666666666667,5.383333333333333,11.2
2021-04-30 01:30:00+02:00,6.55,5.3,11.2
2021-04-30 01:35:00+02:00,6.458333333333333,5.216666666666667,11.2
2021-04-30 01:40:00+02:00,6.366666666666666,5.133333333333333,11.2
2021-04-30 01:45:00+02:00,6.275,5.05,11.2
2021-04-30 01:50:00+02:00,6.183333333333334,4.966666666666667,11.2
2021-04-30 01:55:00+02:00,6.091666666666667,4.883333333333333,11.2
2021-04-30 02:00:00+02:00,6.0,4.8,11.2
2021-04-30 02:05:00+02:00,6.208333333333333,4.8999999999999995,11.183333
2021-04-30 02:10:00+02:00,6.416666666666667,5.0,11.166666
2021-04-30 02:15:00+02:00,6.625,5.1,11.15
2021-04-30 02:20:00+02:00,6.833333333333333,5.2,11.133333
2021-04-30 02:25:00+02:00,7.041666666666667,5.3,11.116667
2021-04-30 02:30:00+02:00,7.25,5.4,11.1
2021-04-30 02:35:00+02:00,7.458333333333334,5.5,11.083333
2021-04-30 02:40:00+02:00,7.666666666666667,5.6,11.066667
2021-04-30 02:45:00+02:00,7.875,5.7,11.05
2021-04-30 02:50:00+02:00,8.083333333333334,5.8,11.033333
2021-04-30 02:55:00+02:00,8.291666666666668,5.9,11.016666
2021-04-30 03:00:00+02:00,8.5,6.0,11.0
2021-04-30 03:05:00+02:00,8.716666666666667,6.116666666666667,10.991667
2021-04-30 03:10:00+02:00,8.933333333333334,6.233333333333333,10.983334
2021-04-30 03:15:00+02:00,9.15,6.35,10.975
2021-04-30 03:20:00+02:00,9.366666666666667,6.466666666666667,10.966666
2021-04-30 03:25:00+02:00,9.583333333333334,6.583333333333334,10.958333
2021-04-30 03:30:00+02:00,9.8,6.7,10.95
2021-04-30 03:35:00+02:00,10.016666666666666,6.816666666666666,10.941667
2021-04-30 03:40:00+02:00,10.233333333333333,6.933333333333334,10.933333
2021-04-30 03:45:00+02:00,10.45,7.050000000000001,10.924999
2021-04-30 03:50:00+02:00,10.666666666666666,7.166666666666667,10.916666
2021-04-30 03:55:00+02:00,10.883333333333333,7.283333333333333,10.908333
2021-04-30 04:00:00+02:00,11.1,7.4,10.9
2021-04-30 04:05:00+02:00,11.141666666666666,7.45,10.891666
2021-04-30 04:10:00+02:00,11.183333333333334,7.5,10.883333
2021-04-30 04:15:00+02:00,11.225,7.550000000000001,10.875
2021-04-30 04:20:00+02:00,11.266666666666666,7.6000000000000005,10.866667
2021-04-30 04:25:00+02:00,11.308333333333334,7.65,10.858334
2021-04-30 04:30:00+02:00,11.35,7.7,10.85
2021-04-30 04:35:00+02:00,11.391666666666666,7.75,10.841666
2021-04-30 04:40:00+02:00,11.433333333333334,7.8,10.833333
2021-04-30 04:45:00+02:00,11.475,7.85,10.825
2021-04-30 04:50:00+02:00,11.516666666666666,7.9,10.816667
2021-04-30 04:55:00+02:00,11.558333333333334,7.95,10.808333
2021-04-30 05:00:00+02:00,11.6,8.0,10.8
2021-04-30 05:05:00+02:00,11.683333333333334,8.075,10.791667
2021-04-30 05:10:00+02:00,11.766666666666666,8.15,10.783334
2021-04-30 05:15:00+02:00,11.85,8.225,10.775
2021-04-30 05:20:00+02:00,11.933333333333334,8.3,10.766666
2021-04-30 05:25:00+02:00,12.016666666666666,8.375,10.758333
2021-04-30 05:30:00+02:00,12.1,8.45,10.75
2021-04-30 05:35:00+02:00,12.183333333333334,8.525,10.741667
2021-04-30 05:40:00+02:00,12.266666666666666,8.6,10.733334
2021-04-30 05:45:00+02:00,12.35,8.675,10.725
2021-04-30 05:50:00+02:00,12.433333333333334,8.75,10.716666
2021-04-30 05:55:00+02:00,12.516666666666666,8.825000000000001,10.708333
2021-04-30 06:00:00+02:00,12.6,8.9,10.7
2021-04-30 06:05:00+02:00,12.641666666666666,8.950000000000001,10.716666
2021-04-30 06:10:00+02:00,12.683333333333334,9.0,10.733334
2021-04-30 06:15:00+02:00,12.725,9.05,10.75
