Date/time,PM10 [ug/m3],PM2.5 [ug/m3],TEMP [C]
2021-05-01 07:05:00+02:00,59.31,42.52,6.5
2021-05-01 07:10:00+02:00,47.68,31.64,6.6
2021-05-01 07:15:00+02:00,59.49,40.74,6.7
2021-05-01 07:20:00+02:00,30.68,23.51,6.8
2021-05-01 07:25:00+02:00,44.07,30.64,6.8
2021-05-01 07:30:00+02:00,43.4,31.58,6.9
2021-05-01 07:35:00+02:00,62.72,40.42,7.0
2021-05-01 07:40:00+02:00,51.38,35.06,6.9
2021-05-01 07:45:00+02:00,31.7,26.24,7.0
2021-05-01 07:50:00+02:00,54.5,38.41,7.1
2021-05-01 07:55:00+02:00,50.15,36.4,7.1
2021-05-01 08:00:00+02:00,78.62,52.0,7.1
2021-05-01 08:05:00+02:00,33.3,28.06,7.2
2021-05-01 08:10:00+02:00,76.91,51.76,7.2
2021-05-01 08:15:00+02:00,49.6,37.23,7.3
2021-05-01 08:20:00+02:00,44.43,31.87,7.7
2021-05-01 08:25:00+02:00,42.34,30.21,7.8
2021-05-01 08:30:00+02:00,36.96,28.75,7.7
2021-05-01 08:35:00+02:00,59.24,39.27,8.1
2021-05-01 08:40:00+02:00,63.83,43.63,8.3
2021-05-01 08:45:00+02:00,22.72,18.97,8.3
2021-05-01 08:50:00+02:00,44.9,33.86,8.4
2021-05-01 08:55:00+02:00,35.09,27.96,8.8
2021-05-01 09:00:00+02:00,40.19,33.59,9.0
2021-05-01 09:05:00+02:00,39.12,29.26,8.9
2021-05-01 09:10:00+02:00,28.79,23.88,8.7
2021-05-01 09:15:00+02:00,57.02,39.57,8.6
2021-05-01 09:20:00+02:00,53.99,37.97,8.5
2021-05-01 09:25:00+02:00,56.66,39.33,8.3
2021-05-01 09:30:00+02:00,43.85,32.08,8.5
2021-05-01 09:35:00+02:00,46.62,34.01,8.2
2021-05-01 09:40:00+02:00,27.86,22.91,8.2
2021-05-01 09:45:00+02:00,44.48,35.02,8.2
2021-05-01 09:50:00+02:00,68.24,44.02,8.3
2021-05-01 09:55:00+02:00,43.82,32.99,8.0
2021-05-01 10:00:00+02:00,38.38,28.73,8.2
2021-05-01 10:05:00+02:00,51.6,36.13,8.1
2021-05-01 10:10:00+02:00,41.22,33.45,8.2
2021-05-01 10:15:00+02:00,26.76,21.28,8.1
2021-05-01 10:20:00+02:00,52.93,40.03,8.1
2021-05-01 10:25:00+02:00,58.36,42.58,8.4
2021-05-01 10:30:00+02:00,40.27,30.45,8.2
2021-05-01 10:35:00+02:00,52.78,40.31,8.1
2021-05-01 10:40:00+02:00,31.41,24.49,8.3
2021-05-01 10:45:00+02:00,22.09,22.09,8.4
2021-05-01 10:50:00+02:00,33.33,25.55,8.3
2021-05-01 10:55:00+02:00,38.57,30.55,8.2
2021-05-01 11:00:00+02:00,38.24,26.82,8.4
2021-05-01 11:05:00+02:00,36.22,27.88,8.4
2021-05-01 11:10:00+02:00,34.4,27.1,8.5
2021-05-01 11:15:00+02:00,58.52,40.97,8.7
2021-05-01 11:20:00+02:00,27.26,22.57,8.8
2021-05-01 11:25:00+02:00,52.08,40.19,8.6
2021-05-01 11:30:00+02:00,59.32,40.81,8.7
2021-05-01 11:35:00+02:00,27.68,23.67,8.8
2021-05-01 11:40:00+02:00,46.18,34.78,8.7
2021-05-01 11:45:00+02:00,62.22,44.64,8.4
2021-05-01 11:50:00+02:00,44.21,30.82,8.6
2021-05-01 11:55:00+02:00,48.22,35.51,8.7
2021-05-01 12:00:00+02:00,41.29,34.53,8.5
2021-05-01 12:05:00+02:00,30.88,25.42,8.3
2021-05-01 12:10:00+02:00,37.85,30.03,8.3
2021-05-01 12:15:00+02:00,36.7,29.71,8.3
2021-05-01 12:20:00+02:00,42.27,29.9,8.5
2021-05-01 12:25:00+02:00,43.57,31.85,8.4
2021-05-01 12:30:00+02:00,59.62,41.21,8.5
2021-05-01 12:35:00+02:00,35.0,26.89,8.5
2021-05-01 12:40:00+02:00,24.36,21.4,8.8
2021-05-01 12:45:00+02:00,18.92,16.09,9.0
2021-05-01 12:50:00+02:00,29.8,23.41,9.1
2021-05-01 12:55:00+02:00,25.97,22.08,8.9
2021-05-01 13:00:00+02:00,29.38,23.91,8.9
2021-05-01 13:05:00+02:00,35.21,29.53,8.8
2021-05-01 13:10:00+02:00,27.21,21.22,8.9
2021-05-01 13:15:00+02:00,,,
2021-05-01 13:20:00+02:00,23.66,21.01,8.8
2021-05-01 13:25:00+02:00,33.06,24.66,8.7
2021-05-01 13:30:00+02:00,33.61,26.96,8.6
2021-05-01 13:35:00+02:00,28.84,22.78,8.9
2021-05-01 13:40:00+02:00,13.12,11.35,8.8
2021-05-01 13:45:00+02:00,35.11,25.4,8.7
2021-05-01 13:50:00+02:00,40.13,28.28,8.4
2021-05-01 13:55:00+02:00,21.84,18.75,8.5
2021-05-01 14:00:00+02:00,16.91,14.03,8.3
2021-05-01 14:05:00+02:00,17.6,14.74,8.3
2021-05-01 14:10:00+02:00,22.65,21.73,8.6
2021-05-01 14:15:00+02:00,35.63,25.68,8.6
2021-05-01 14:20:00+02:00,33.11,24.94,8.6
2021-05-01 14:25:00+02:00,22.44,18.69,8.6
2021-05-01 14:30:00+02:00,20.52,18.64,8.7
2021-05-01 14:35:00+02:00,18.3,16.65,8.7
2021-05-01 14:40:00+02:00,26.89,20.53,9.0
2021-05-01 14:45:00+02:00,15.58,13.74,9.2
2021-05-01 14:50:00+02:00,18.92,16.82,9.3
2021-05-01 14:55:00+02:00,27.78,23.07,9.3
2021-05-01 15:00:00+02:00,29.3,21.88,9.2
2021-05-01 15:05:00+02:00,31.65,25.32,9.1
2021-05-01 15:10:00+02:00,28.04,23.46,9.1
2021-05-01 15:15:00+02:00,18.21,15.66,9.2
2021-05-01 15:20:00+02:00,21.25,20.26,9.2
2021-05-01 15:25:00+02:00,21.4,17.59,9.3
2021-05-01 15:30:00+02:00,13.02,11.42,9.2
2021-05-01 15:35:00+02:00,28.1,22.07,9.2
2021-05-01 15:40:00+02:00,29.11,21.38,9.5
2021-05-01 15:45:00+02:00,26.35,21.44,9.5
2021-05-01 15:50:00+02:00,26.2,22.21,9.0
2021-05-01 15:55:00+02:00,28.9,22.76,9.0
2021-05-01 16:00:00+02:00,17.8,15.92,9.2
2021-05-01 16:05:00+02:00,15.25,12.59,9.1
2021-05-01 16:10:00+02:00,17.89,15.49,8.9
2021-05-01 16:15:00+02:00,31.98,23.45,8.4
2021-05-01 16:20:00+02:00,20.44,15.92,8.6
2021-05-01 16:25:00+02:00,26.91,23.73,8.5
2021-05-01 16:30:00+02:00,26.86,19.75,8.4
2021-05-01 16:35:00+02:00,30.93,24.19,8.3
2021-05-01 16:40:00+02:00,20.61,19.51,8.3
2021-05-01 16:45:00+02:00,28.44,21.63,8.2
2021-05-01 16:50:00+02:00,41.49,31.3,8.1
2021-05-01 16:55:00+02:00,48.1,31.61,7.9
2021-05-01 17:00:00+02:00,42.46,31.28,8.1
2021-05-01 17:05:00+02:00,65.73,45.14,7.9
2021-05-01 17:10:00+02:00,31.26,23.39,7.8
2021-05-01 17:15:00+02:00,47.21,32.55,7.4
2021-05-01 17:20:00+02:00,43.28,31.14,7.6
2021-05-01 17:25:00+02:00,44.13,30.49,7.3
2021-05-01 17:30:00+02:00,41.27,32.66,7.4
2021-05-01 17:35:00+02:00,51.6,38.55,7.6
2021-05-01 17:40:00+02:00,42.52,30.31,7.4
2021-05-01 17:45:00+02:00,50.8,37.24,7.5
2021-05-01 17:50:00+02:00,67.27,45.44,7.5
2021-05-01 17:55:00+02:00,97.32,62.23,7.2
2021-05-01 18:00:00+02:00,44.28,32.62,7.4
2021-05-01 18:05:00+02:00,42.18,32.93,7.4
2021-05-01 18:10:00+02:00,31.04,24.24,7.2
2021-05-01 18:15:00+02:00,40.67,30.31,7.2
2021-05-01 18:20:00+02:00,28.64,24.63,7.1
2021-05-01 18:25:00+02:00,63.74,44.2,6.9
2021-05-01 18:30:00+02:00,20.75,18.19,7.0
2021-05-01 18:35:00+02:00,41.67,35.03,6.9
2021-05-01 18:40:00+02:00,31.39,24.93,7.0
2021-05-01 18:45:00+02:00,39.545,29.125,6.8
2021-05-01 18:50:00+02:00,54.37,40.85,6.7
2021-05-01 18:55:00+02:00,40.13,29.94,6.9
2021-05-01 19:00:00+02:00,35.64,28.0,6.8
2021-05-01 19:05:00+02:00,27.07,20.68,6.6
2021-05-01 19:10:00+02:00,33.54,26.52,6.6
2021-05-01 19:15:00+02:00,32.63,26.13,6.6
2021-05-01 19:20:00+02:00,39.13,30.41,6.5
2021-05-01 19:25:00+02:00,60.14,40.57,6.5
2021-05-01 19:30:00+02:00,32.07,24.4,6.4
2021-05-01 19:35:00+02:00,53.56,41.97,6.3
2021-05-01 19:40:00+02:00,28.78,23.59,6.4
2021-05-01 19:45:00+02:00,35.7,27.0,6.5
2021-05-01 19:50:00+02:00,43.32,35.75,6.4
2021-05-01 19:55:00+02:00,65.97,43.53,6.4
2021-05-01 20:00:00+02:00,37.99,30.32,6.4
2021-05-01 20:05:00+02:00,,,
2021-05-01 20:10:00+02:00,41.1,29.8,6.4
2021-05-01 20:15:00+02:00,33.4,24.45,6.4
2021-05-01 20:20:00+02:00,34.52,27.57,6.4
2021-05-01 20:25:00+02:00,55.9,43.57,6.4
2021-05-01 20:30:00+02:00,36.79,25.99,6.3
2021-05-01 20:35:00+02:00,82.01,54.74,6.3
2021-05-01 20:40:00+02:00,44.79,32.75,6.5
2021-05-01 20:45:00+02:00,45.79,30.8,6.2
2021-05-01 20:50:00+02:00,61.99,42.48,6.2
2021-05-01 20:55:00+02:00,44.46,33.06,6.3
2021-05-01 21:00:00+02:00,52.51,37.53,6.2
2021-05-01 21:05:00+02:00,72.94,52.63,6.2
2021-05-01 21:10:00+02:00,130.48,86.78,6.2
2021-05-01 21:15:00+02:00,43.48,33.62,6.3
2021-05-01 21:20:00+02:00,24.76,20.06,6.4
2021-05-01 21:25:00+02:00,52.58,37.6,6.3
2021-05-01 21:30:00+02:00,53.0,36.0,6.1
2021-05-01 21:35:00+02:00,46.75,32.61,6.2
2021-05-01 21:40:00+02:00,33.41,24.53,6.2
2021-05-01 21:45:00+02:00,14.16,11.33,6.1
2021-05-01 21:50:00+02:00,20.26,16.5,6.1
2021-05-01 21:55:00+02:00,44.11,32.02,6.1
2021-05-01 22:00:00+02:00,70.78,46.37,6.2
2021-05-01 22:05:00+02:00,14.55,12.87,6.2
2021-05-01 22:10:00+02:00,79.73,50.4,6.1
2021-05-01 22:15:00+02:00,29.1,23.06,6.1
2021-05-01 22:20:00+02:00,22.59,17.69,6.1
2021-05-01 22:25:00+02:00,49.75,35.27,6.1
2021-05-01 22:30:00+02:00,9.89,8.28,6.1
2021-05-01 22:35:00+02:00,23.58,19.54,6.1
2021-05-01 22:40:00+02:00,41.95,27.39,6.0
2021-05-01 22:45:00+02:00,52.16,34.57,6.0
2021-05-01 22:50:00+02:00,10.77,9.36,6.1
2021-05-01 22:55:00+02:00,10.74,10.74,6.0
2021-05-01 23:00:00+02:00,59.62,37.76,5.9
2021-05-01 23:05:00+02:00,19.59,13.89,5.8
2021-05-01 23:10:00+02:00,4.54,4.54,5.6
2021-05-01 23:15:00+02:00,13.1,12.24,5.3
2021-05-01 23:20:00+02:00,16.8,12.19,5.2
2021-05-01 23:25:00+02:00,12.3,12.3,5.2
2021-05-01 23:30:00+02:00,15.74,11.25,4.9
2021-05-01 23:35:00+02:00,6.4,4.6,4.7
2021-05-01 23:40:00+02:00,7.54,6.31,4.8
2021-05-01 23:45:00+02:00,5.97,4.61,4.7
2021-05-01 23:50:00+02:00,11.84,9.74,4.8
2021-05-01 23:55:00+02:00,8.46,6.84,4.9
2021-05-02 00:00:00+02:00,8.96,6.51,4.9
2021-05-02 00:05:00+02:00,26.42,15.85,4.6
2021-05-02 00:10:00+02:00,4.44,4.44,4.5
2021-05-02 00:15:00+02:00,8.81,6.15,4.7
2021-05-02 00:20:00+02:00,3.16,3.16,4.7
2021-05-02 00:25:00+02:00,2.59,2.59,4.4
2021-05-02 00:30:00+02:00,2.05,1.37,4.3
2021-05-02 00:35:00+02:00,8.26,6.12,4.2
2021-05-02 00:40:00+02:00,8.89,7.09,4.2
2021-05-02 00:45:00+02:00,3.26,3.26,4.4
2021-05-02 00:50:00+02:00,13.47,10.04,4.4
2021-05-02 00:55:00+02:00,10.81,7.17,4.6
2021-05-02 01:00:00+02:00,16.15,10.73,4.8
2021-05-02 01:05:00+02:00,8.69,8.69,4.9
2021-05-02 01:10:00+02:00,27.68,18.42,4.9
2021-05-02 01:15:00+02:00,2.1,2.1,5.0
2021-05-02 01:20:00+02:00,2.83,2.83,4.9
2021-05-02 01:25:00+02:00,13.04,9.21,4.9
2021-05-02 01:30:00+02:00,2.12,2.12,5.0
2021-05-02 01:35:00+02:00,18.02,11.64,4.9
2021-05-02 01:40:00+02:00,4.01,3.39,5.0
2021-05-02 01:45:00+02:00,5.15,3.73,5.1
2021-05-02 01:50:00+02:00,8.77,6.39,4.9
2021-05-02 01:55:00+02:00,30.13,20.71,5.0
2021-05-02 02:00:00+02:00,5.58,4.13,5.0
2021-05-02 02:05:00+02:00,2.75,1.82,4.8
2021-05-02 02:10:00+02:00,20.2,13.55,4.9
2021-05-02 02:15:00+02:00,2.69,2.17,4.7
2021-05-02 02:20:00+02:00,3.03,2.02,4.7
2021-05-02 02:25:00+02:00,2.08,1.7,4.8
2021-05-02 02:30:00+02:00,30.05,18.03,4.9
2021-05-02 02:35:00+02:00,3.25,2.65,5.1
2021-05-02 02:40:00+02:00,4.49,3.25,5.1
2021-05-02 02:45:00+02:00,3.85,3.22,5.1
2021-05-02 02:50:00+02:00,14.5,11.76,5.1
2021-05-02 02:55:00+02:00,10.64,7.1,5.1
2021-05-02 03:00:00+02:00,5.03,5.03,5.2
2021-05-02 03:05:00+02:00,4.37,4.37,5.1
2021-05-02 03:10:00+02:00,15.46,11.66,5.1
2021-05-02 03:15:00+02:00,4.98,4.98,5.2
2021-05-02 03:20:00+02:00,3.94,3.94,5.2
2021-05-02 03:25:00+02:00,4.39,4.39,5.1
2021-05-02 03:30:00+02:00,4.27,3.14,5.1
2021-05-02 03:35:00+02:00,8.51,5.86,5.2
2021-05-02 03:40:00+02:00,2.66,1.74,5.2
2021-05-02 03:45:00+02:00,5.87,4.23,5.3
2021-05-02 03:50:00+02:00,2.38,1.89,5.3
2021-05-02 03:55:00+02:00,5.17,3.6,5.3
2021-05-02 04:00:00+02:00,11.91,8.09,5.3
2021-05-02 04:05:00+02:00,18.28,12.26,5.3
2021-05-02 04:10:00+02:00,10.14,7.14,5.2
2021-05-02 04:15:00+02:00,12.3,8.79,5.1
2021-05-02 04:20:00+02:00,1.96,1.96,5.2
2021-05-02 04:25:00+02:00,2.51,2.51,5.1
2021-05-02 04:30:00+02:00,1.99,1.99,5.0
2021-05-02 04:35:00+02:00,5.72,4.21,5.0
2021-05-02 04:40:00+02:00,3.08,3.08,4.8
2021-05-02 04:45:00+02:00,4.64,3.55,4.7
2021-05-02 04:50:00+02:00,17.73,12.75,4.7
2021-05-02 04:55:00+02:00,4.36,3.51,4.7
2021-05-02 05:00:00+02:00,2.51,2.51,4.8
2021-05-02 05:05:00+02:00,11.41,8.37,4.8
2021-05-02 05:10:00+02:00,9.35,6.43,4.9
2021-05-02 05:15:00+02:00,7.68,5.51,4.9
2021-05-02 05:20:00+02:00,4.42,3.55,5.0
2021-05-02 05:25:00+02:00,5.5,4.15,5.0
2021-05-02 05:30:00+02:00,4.94,3.21,5.0
2021-05-02 05:35:00+02:00,2.09,1.71,5.0
2021-05-02 05:40:00+02:00,11.96,8.31,5.0
2021-05-02 05:45:00+02:00,,,
2021-05-02 05:50:00+02:00,3.2,3.2,4.9
2021-05-02 05:55:00+02:00,4.37,3.23,4.9
2021-05-02 06:00:00+02:00,3.2,3.2,4.9
2021-05-02 06:05:00+02:00,5.53,5.53,5.0
2021-05-02 06:10:00+02:00,13.64,11.74,4.9
2021-05-02 06:15:00+02:00,10.43,7.28,5.0
2021-05-02 06:20:00+02:00,7.2,5.88,5.0
2021-05-02 06:25:00+02:00,8.94,6.54,5.0
2021-05-02 06:30:00+02:00,11.56,9.04,5.1
2021-05-02 06:35:00+02:00,6.27,5.5,5.1
2021-05-02 06:40:00+02:00,5.43,4.78,5.2
2021-05-02 06:45:00+02:00,20.02,14.09,5.3
2021-05-02 06:50:00+02:00,15.12,11.08,5.2
2021-05-02 06:55:00+02:00,27.58,19.26,5.2
2021-05-02 07:00:00+02:00,18.91,12.85,5.3
2021-05-02 07:05:00+02:00,10.33,8.26,5.4
2021-05-02 07:10:00+02:00,10.51,8.51,5.4
2021-05-02 07:15:00+02:00,13.3,10.26,5.4
2021-05-02 07:20:00+02:00,15.3,11.38,5.3
2021-05-02 07:25:00+02:00,9.55,9.55,5.4
2021-05-02 07:30:00+02:00,10.74,9.68,5.4
2021-05-02 07:35:00+02:00,35.24,25.41,5.1
2021-05-02 07:40:00+02:00,7.06,6.48,5.3
2021-05-02 07:45:00+02:00,17.76,13.69,5.1
2021-05-02 07:50:00+02:00,53.3,36.33,5.3
2021-05-02 07:55:00+02:00,41.49,31.08,5.4
2021-05-02 08:00:00+02:00,27.64,21.6,5.3
2021-05-02 08:05:00+02:00,49.19,36.07,5.6
2021-05-02 08:10:00+02:00,16.07,14.51,5.8
2021-05-02 08:15:00+02:00,78.27,53.69,5.8
2021-05-02 08:20:00+02:00,27.89,21.09,6.1
2021-05-02 08:25:00+02:00,52.56,36.61,6.1
2021-05-02 08:30:00+02:00,40.67,28.2,6.3
2021-05-02 08:35:00+02:00,17.88,14.91,6.3
2021-05-02 08:40:00+02:00,50.66,36.52,6.4
2021-05-02 08:45:00+02:00,20.57,18.42,6.2
2021-05-02 08:50:00+02:00,34.4,27.08,6.3
2021-05-02 08:55:00+02:00,18.59,17.01,6.3
2021-05-02 09:00:00+02:00,38.58,28.34,6.5
2021-05-02 09:05:00+02:00,48.11,33.96,6.7
2021-05-02 09:10:00+02:00,33.85,25.0,6.5
2021-05-02 09:15:00+02:00,28.26,23.25,6.4
2021-05-02 09:20:00+02:00,22.03,19.41,6.5
2021-05-02 09:25:00+02:00,18.2,14.77,7.2
2021-05-02 09:30:00+02:00,20.4,15.67,7.2
2021-05-02 09:35:00+02:00,19.29,14.86,7.6
2021-05-02 09:40:00+02:00,16.09,11.83,7.2
2021-05-02 09:45:00+02:00,28.8,20.7,7.1
2021-05-02 09:50:00+02:00,11.48,8.46,7.3
2021-05-02 09:55:00+02:00,8.26,8.26,7.8
2021-05-02 10:00:00+02:00,12.81,9.29,7.5
2021-05-02 10:05:00+02:00,13.92,10.62,7.3
2021-05-02 10:10:00+02:00,10.92,8.58,7.7
2021-05-02 10:15:00+02:00,17.52,13.65,7.6
2021-05-02 10:20:00+02:00,9.01,8.05,7.6
2021-05-02 10:25:00+02:00,14.88,12.53,7.6
2021-05-02 10:30:00+02:00,17.2,12.64,8.0
2021-05-02 10:35:00+02:00,8.05,6.05,7.9
2021-05-02 10:40:00+02:00,7.12,7.12,7.9
2021-05-02 10:45:00+02:00,7.69,6.54,8.1
2021-05-02 10:50:00+02:00,20.28,16.6,8.0
2021-05-02 10:55:00+02:00,7.22,7.22,8.3
2021-05-02 11:00:00+02:00,7.39,5.76,8.4
2021-05-02 11:05:00+02:00,7.88,7.88,9.0
2021-05-02 11:10:00+02:00,7.29,7.29,9.0
2021-05-02 11:15:00+02:00,9.45,7.43,9.1
2021-05-02 11:20:00+02:00,16.71,14.77,8.5
2021-05-02 11:25:00+02:00,8.34,8.34,8.3
2021-05-02 11:30:00+02:00,8.21,7.58,9.5
2021-05-02 11:35:00+02:00,5.5,5.5,9.6
2021-05-02 11:40:00+02:00,10.59,10.09,10.9
2021-05-02 11:45:00+02:00,19.8,14.92,11.2
2021-05-02 11:50:00+02:00,6.7,6.33,11.1
2021-05-02 11:55:00+02:00,12.71,10.67,11.1
2021-05-02 12:00:00+02:00,9.33,9.33,11.5
2021-05-02 12:05:00+02:00,9.6,9.15,11.6
2021-05-02 12:10:00+02:00,10.93,9.38,11.6
2021-05-02 12:15:00+02:00,5.45,5.45,11.6
2021-05-02 12:20:00+02:00,13.27,10.88,11.7
2021-05-02 12:25:00+02:00,10.07,10.07,11.7
2021-05-02 12:30:00+02:00,7.94,7.94,11.9
2021-05-02 12:35:00+02:00,7.52,7.37,10.5
2021-05-02 12:40:00+02:00,8.93,8.93,10.5
2021-05-02 12:45:00+02:00,9.93,8.73,10.1
2021-05-02 12:50:00+02:00,9.95,9.95,9.8
2021-05-02 12:55:00+02:00,10.12,10.12,9.3
2021-05-02 13:00:00+02:00,11.68,11.0,9.1
2021-05-02 13:05:00+02:00,13.48,13.48,9.1
2021-05-02 13:10:00+02:00,10.71,7.79,10.2
2021-05-02 13:15:00+02:00,11.57,11.57,10.4
2021-05-02 13:20:00+02:00,9.93,9.93,11.2
2021-05-02 13:25:00+02:00,12.38,10.58,11.6
2021-05-02 13:30:00+02:00,7.77,7.49,11.5
2021-05-02 13:35:00+02:00,10.2,10.2,11.8
2021-05-02 13:40:00+02:00,8.46,7.77,12.1
2021-05-02 13:45:00+02:00,16.09,14.2,11.7
2021-05-02 13:50:00+02:00,17.49,14.32,11.7
2021-05-02 13:55:00+02:00,16.65,14.15,12.5
2021-05-02 14:00:00+02:00,11.92,11.92,12.4
2021-05-02 14:05:00+02:00,7.15,7.15,13.0
2021-05-02 14:10:00+02:00,14.05,11.39,12.8
2021-05-02 14:15:00+02:00,9.43,9.43,12.3
2021-05-02 14:20:00+02:00,13.14,13.14,12.3
2021-05-02 14:25:00+02:00,11.72,10.69,11.1
2021-05-02 14:30:00+02:00,9.78,9.78,9.7
2021-05-02 14:35:00+02:00,16.07,14.23,7.3
2021-05-02 14:40:00+02:00,67.97,46.71,5.1
2021-05-02 14:45:00+02:00,85.23,56.46,4.2
2021-05-02 14:50:00+02:00,94.57,66.71,4.2
2021-05-02 14:55:00+02:00,,,
2021-05-02 15:00:00+02:00,,,
2021-05-02 15:05:00+02:00,,,
2021-05-02 15:10:00+02:00,,,
2021-05-02 15:15:00+02:00,199.84,129.88,4.2
2021-05-02 15:20:00+02:00,133.29,86.49,8.2
2021-05-02 15:25:00+02:00,135.53,92.38,8.8
2021-05-02 15:30:00+02:00,118.12,78.14,9.2
2021-05-02 15:35:00+02:00,39.5,31.92,9.9
2021-05-02 15:40:00+02:00,95.8,66.16,10.0
2021-05-02 15:45:00+02:00,27.65,25.69,10.0
2021-05-02 15:50:00+02:00,27.6,22.98,9.6
2021-05-02 15:55:00+02:00,83.12,57.32,9.2
2021-05-02 16:00:00+02:00,17.56,17.05,9.2
2021-05-02 16:05:00+02:00,87.23,61.32,8.8
2021-05-02 16:10:00+02:00,27.09,22.9,9.3
2021-05-02 16:15:00+02:00,20.64,18.66,9.2
2021-05-02 16:20:00+02:00,28.29,23.28,6.6
2021-05-02 16:25:00+02:00,28.6,23.7,6.6
2021-05-02 16:30:00+02:00,21.43,19.58,6.3
2021-05-02 16:35:00+02:00,105.1,68.92,6.0
2021-05-02 16:40:00+02:00,212.76,138.82,6.0
2021-05-02 16:45:00+02:00,176.87,115.45,8.2
2021-05-02 16:50:00+02:00,80.9,61.09,8.8
2021-05-02 16:55:00+02:00,59.61,40.36,8.2
2021-05-02 17:00:00+02:00,119.87,77.81,0.0
2021-05-02 17:05:00+02:00,117.51,77.62,0.0
2021-05-02 17:10:00+02:00,51.68,42.52,7.1
2021-05-02 17:15:00+02:00,75.68,53.49,7.4
2021-05-02 17:20:00+02:00,93.28,61.23,7.5
2021-05-02 17:25:00+02:00,105.35,71.37,7.3
2021-05-02 17:30:00+02:00,56.21,43.03,0.0
2021-05-02 17:35:00+02:00,93.84,63.66,7.5
2021-05-02 17:40:00+02:00,31.91,26.72,7.8
2021-05-02 17:45:00+02:00,27.28,27.28,6.9
2021-05-02 17:50:00+02:00,66.43,48.77,7.1
2021-05-02 17:55:00+02:00,54.39,41.08,7.1
2021-05-02 18:00:00+02:00,71.57,50.12,6.8
2021-05-02 18:05:00+02:00,86.93,61.1,6.7
2021-05-02 18:10:00+02:00,111.6,77.47,6.5
2021-05-02 18:15:00+02:00,106.04,69.68,6.7
2021-05-02 18:20:00+02:00,77.57,55.33,6.7
2021-05-02 18:25:00+02:00,75.92,55.43,6.5
2021-05-02 18:30:00+02:00,46.75,40.07,6.4
2021-05-02 18:35:00+02:00,43.48,38.59,6.4
2021-05-02 18:40:00+02:00,54.96,40.9,6.5
2021-05-02 18:45:00+02:00,41.1,33.11,6.5
2021-05-02 18:50:00+02:00,89.65,64.77,6.4
2021-05-02 18:55:00+02:00,75.31,54.76,6.4
2021-05-02 19:00:00+02:00,84.99,60.11,6.4
2021-05-02 19:05:00+02:00,45.67,36.36,6.5
2021-05-02 19:10:00+02:00,21.29,21.29,6.5
2021-05-02 19:15:00+02:00,52.27,42.62,6.0
2021-05-02 19:20:00+02:00,32.99,29.28,5.9
2021-05-02 19:25:00+02:00,74.86,56.19,5.7
2021-05-02 19:30:00+02:00,29.33,24.97,5.7
2021-05-02 19:35:00+02:00,54.28,43.13,5.6
2021-05-02 19:40:00+02:00,62.51,45.24,5.6
2021-05-02 19:45:00+02:00,78.82,60.81,5.5
2021-05-02 19:50:00+02:00,105.09,74.52,5.2
2021-05-02 19:55:00+02:00,93.88,65.9,5.1
2021-05-02 20:00:00+02:00,103.92,72.1,5.2
2021-05-02 20:05:00+02:00,66.76,50.2,5.0
2021-05-02 20:10:00+02:00,38.16,30.65,5.1
2021-05-02 20:15:00+02:00,137.26,88.93,5.0
2021-05-02 20:20:00+02:00,64.97,49.03,4.9
2021-05-02 20:25:00+02:00,117.21,78.14,5.2
2021-05-02 20:30:00+02:00,125.96,87.54,5.2
2021-05-02 20:35:00+02:00,79.84,54.11,5.2
2021-05-02 20:40:00+02:00,58.46,48.64,5.1
2021-05-02 20:45:00+02:00,74.43,53.0,5.1
2021-05-02 20:50:00+02:00,72.02,51.54,5.2
2021-05-02 20:55:00+02:00,138.99,95.0,5.2
2021-05-02 21:00:00+02:00,103.65,68.8,5.2
2021-05-02 21:05:00+02:00,60.05,44.59,5.2
2021-05-02 21:10:00+02:00,64.92,44.48,5.1
2021-05-02 21:15:00+02:00,97.1,66.32,4.9
2021-05-02 21:20:00+02:00,110.29,73.23,5.0
2021-05-02 21:25:00+02:00,71.86,57.79,5.0
2021-05-02 21:30:00+02:00,48.51,38.75,4.9
2021-05-02 21:35:00+02:00,52.38,42.09,4.8
2021-05-02 21:40:00+02:00,121.86,80.19,4.9
2021-05-02 21:45:00+02:00,40.21,36.51,5.1
2021-05-02 21:50:00+02:00,61.96,47.96,5.1
2021-05-02 21:55:00+02:00,51.82,41.92,5.1
2021-05-02 22:00:00+02:00,37.83,30.67,5.1
2021-05-02 22:05:00+02:00,46.29,36.68,5.1
2021-05-02 22:10:00+02:00,44.11,33.19,5.1
2021-05-02 22:15:00+02:00,67.28,50.29,5.1
2021-05-02 22:20:00+02:00,54.94,39.76,5.0
2021-05-02 22:25:00+02:00,51.54,39.34,4.9
2021-05-02 22:30:00+02:00,54.85,42.7,4.7
2021-05-02 22:35:00+02:00,39.32,32.92,4.7
2021-05-02 22:40:00+02:00,92.45,64.34,4.6
2021-05-02 22:45:00+02:00,55.24,39.78,4.6
2021-05-02 22:50:00+02:00,31.03,27.22,4.5
2021-05-02 22:55:00+02:00,48.61,38.99,4.3
2021-05-02 23:00:00+02:00,82.09,56.72,4.3
2021-05-02 23:05:00+02:00,66.42,51.49,4.3
2021-05-02 23:10:00+02:00,57.77,41.47,4.5
2021-05-02 23:15:00+02:00,62.71,46.43,4.5
